method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,first_success_step,episode_idx,recovery_version,benchmark_layer,env
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.20015079772617977,150,0.008920764550566673,1.1976875066757202,0.0,1.0,,41,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.37996503207555216,150,0.007813005708158016,1.3054156303405762,0.0,1.0,,42,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.17888574983757885,150,0.00866135023534298,1.1630877256393433,0.0,1.0,,43,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.15461481136609606,150,0.008496400900185108,1.113975167274475,0.0,1.0,,44,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.41113896380954135,150,0.00737787876278162,1.2956514358520508,0.0,1.0,,45,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.18608245483895902,150,0.008867734111845493,1.1839920282363892,0.0,1.0,,46,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.2200316888638789,150,0.008456430397927761,1.3510398864746094,0.0,1.0,,47,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.2521079292661852,150,0.008935795165598392,1.1597301959991455,0.0,1.0,,48,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.2634386735484078,150,0.008650362491607666,1.205453872680664,0.0,1.0,,49,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.1604367988897489,150,0.008608565665781498,1.1849894523620605,0.0,1.0,,50,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.5080129604875528,150,0.008294722065329552,1.3645811080932617,0.0,1.0,,51,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.1498067725970526,150,0.007901785895228386,1.1616560220718384,0.0,1.0,,52,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.4219135440886297,150,0.00893181562423706,1.3208054304122925,0.0,1.0,,53,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.4796817585036592,150,0.007889466360211372,1.3623018264770508,0.0,1.0,,54,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.4596373729419731,150,0.008151773363351822,1.2563714981079102,0.0,1.0,,55,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.3386463014797066,150,0.008506308309733868,1.3367352485656738,0.0,1.0,,56,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.30983779921133026,150,0.008372212760150433,1.1970621347427368,0.0,1.0,,57,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.47063832770219616,150,0.0069650812074542046,1.3033349514007568,0.0,1.0,,58,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.23759751265200516,150,0.00857476145029068,1.3072415590286255,0.0,1.0,,59,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.35492253605282875,150,1.0057518482208252,1.0042672157287598,0.0,1.0,,60,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.3884547695970575,150,0.2463800013065338,0.19780589640140533,0.0,1.0,,61,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.2364647540081676,150,1.4271141290664673,0.9110274314880371,0.0,1.0,,62,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.32139788047057627,150,1.3625037670135498,0.9546195268630981,0.0,1.0,,63,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.7770616676540316,150,0.15025806427001953,1.2363804578781128,0.0,1.0,,64,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.9079341242890708,150,0.1271907538175583,0.901162326335907,0.0,1.0,,65,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.13273061973338474,150,0.5202311277389526,0.9657607078552246,0.0,1.0,,66,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.20660185637840017,150,0.024849651381373405,0.6313325762748718,0.0,1.0,,67,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.2058833233297693,150,0.021667083725333214,0.6505122184753418,0.0,1.0,,68,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.1676100894760242,150,0.08121372014284134,0.9063020944595337,0.0,1.0,,69,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.3129097043258147,150,1.3969110250473022,1.1106327772140503,0.0,1.0,,70,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.20015079772617977,150,1.2315133810043335,0.9759613275527954,0.0,1.0,,71,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.38210804559808004,150,0.04898962005972862,0.9328975677490234,0.0,1.0,,72,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.17888574983757885,150,0.019475692883133888,0.7902385592460632,0.0,1.0,,73,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.15461481136609606,150,1.4778424501419067,1.2696938514709473,0.0,1.0,,74,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.3728675600226308,150,0.7596337199211121,0.8344199657440186,0.0,1.0,,75,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.18608245483895902,150,0.03448750078678131,0.662283718585968,0.0,1.0,,76,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.080834019704182,150,0.0798054188489914,0.912024736404419,0.0,1.0,,77,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.2619066882309215,150,0.07892253249883652,0.3406124413013458,0.0,1.0,,78,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.2634386735484078,150,1.559197187423706,1.1418969631195068,0.0,1.0,,79,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.1604367988897489,150,1.8926819562911987,1.4030282497406006,0.0,1.0,,80,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.5080129604875528,150,0.027115290984511375,0.929055392742157,0.0,1.0,,81,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.1498067725970526,150,0.02107236348092556,1.2561196088790894,0.0,1.0,,82,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.4219135440886297,150,1.0846660137176514,1.0663379430770874,0.0,1.0,,83,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.4796817585036592,150,0.3966006636619568,0.4022800326347351,0.0,1.0,,84,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.4596373729419731,150,0.042759303003549576,0.9878694415092468,0.0,1.0,,85,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.3386463014797066,150,1.4465928077697754,1.1842024326324463,0.0,1.0,,86,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.30983779921133026,150,1.4692953824996948,0.904384434223175,0.0,1.0,,87,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.45977267512414755,150,0.8195348381996155,1.007849931716919,0.0,1.0,,88,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_bias,0,0.1,-150.0,0.0,0.8409375755845808,150,0.18786117434501648,1.1715292930603027,0.0,1.0,,89,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-41.0,1.0,0.015362246894258807,150,0.0439748652279377,0.4658234119415283,0.0,0.0,41.0,90,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-63.0,1.0,0.038719125053147126,150,0.09453537315130234,0.38259363174438477,0.0,0.0,63.0,91,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-27.0,1.0,0.014498087434464239,150,0.4525527358055115,0.4248323142528534,0.0,0.0,27.0,92,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-36.0,1.0,0.024634755844902313,150,0.0419149287045002,0.3650982081890106,0.0,0.0,36.0,93,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-50.0,1.0,0.0447932712480674,150,0.03295526280999184,0.36545297503471375,0.0,0.0,50.0,94,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-26.0,1.0,0.03274472712449117,150,0.03491652011871338,0.35384342074394226,0.0,0.0,26.0,95,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-19.0,1.0,0.02833677209061557,150,0.42776399850845337,0.4200831651687622,0.0,0.0,19.0,96,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-23.0,1.0,0.018248228137972524,150,0.06817833334207535,0.4607079029083252,0.0,0.0,23.0,97,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-52.0,1.0,0.03285725511190377,150,0.11903629451990128,0.37387335300445557,0.0,0.0,52.0,98,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-20.0,1.0,0.01801967350503398,150,0.03317087143659592,0.4510015845298767,0.0,0.0,20.0,99,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-43.0,1.0,0.045922137160749686,150,0.0334375835955143,0.35805463790893555,0.0,0.0,43.0,100,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-22.0,1.0,0.02369174868691797,150,0.38417404890060425,0.4012274742126465,0.0,0.0,22.0,101,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-42.0,1.0,0.04362939573000435,150,0.030933130532503128,0.36700668931007385,0.0,0.0,42.0,102,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-23.0,1.0,0.012809079275980448,150,0.08299888670444489,0.44807374477386475,0.0,0.0,23.0,103,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-22.0,1.0,0.024686023784138724,150,0.03846636787056923,0.37918081879615784,0.0,1.0,22.0,104,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-41.0,1.0,0.04118522671409075,150,0.027585189789533615,0.36332717537879944,0.0,0.0,41.0,105,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-24.0,1.0,0.020258416224280058,150,0.1139240488409996,0.4889698326587677,0.0,0.0,24.0,106,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-26.0,1.0,0.03553385684481493,150,0.02510688826441765,0.34606271982192993,0.0,0.0,26.0,107,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-34.0,1.0,0.031692813434628,150,0.2091558426618576,0.3846762478351593,0.0,0.0,34.0,108,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-30.0,1.0,0.02097544370871694,150,0.06521404534578323,0.4484085738658905,0.0,0.0,30.0,109,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-18.0,1.0,0.02102168507024261,150,0.3348524570465088,0.38350582122802734,0.0,0.0,18.0,110,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-55.0,1.0,0.023104752663043408,150,0.03522806987166405,0.37888962030410767,0.0,0.0,55.0,111,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-20.0,1.0,0.021386605239663754,150,0.038742005825042725,0.45435577630996704,0.0,0.0,20.0,112,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-39.0,1.0,0.024784065146330247,150,0.03209943696856499,0.3777979612350464,0.0,0.0,39.0,113,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-55.0,1.0,0.037582495305281696,150,0.041719332337379456,0.37399211525917053,0.0,0.0,55.0,114,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-63.0,1.0,0.02855184087271557,150,0.07145007699728012,0.38374975323677063,0.0,0.0,63.0,115,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-36.0,1.0,0.026326174472406386,150,0.029634948819875717,0.36077800393104553,0.0,0.0,36.0,116,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-31.0,1.0,0.005741552883485087,150,0.7096450328826904,0.5279586911201477,0.0,0.0,31.0,117,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-52.0,1.0,0.0375142681566724,150,0.037923384457826614,0.37512144446372986,0.0,0.0,52.0,118,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_clipping,0,0.3,-27.0,1.0,0.019211820349811788,150,0.047531548887491226,0.3503004312515259,0.0,0.0,27.0,119,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-16.0,1.0,0.01784555487126494,150,0.0874251201748848,1.0080902576446533,0.0,0.0,16.0,120,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-20.0,1.0,0.0326542872880553,150,0.1194673478603363,1.0641369819641113,0.0,0.0,20.0,121,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-12.0,1.0,0.030625458947424706,150,0.7361230850219727,1.2830405235290527,0.0,0.0,12.0,122,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-27.0,1.0,0.02484568868254652,150,0.18615412712097168,1.1109739542007446,0.0,0.0,27.0,123,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-21.0,1.0,0.03384464872519485,150,0.09943491965532303,1.0527153015136719,0.0,0.0,21.0,124,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-12.0,1.0,0.02357619664044212,150,0.08641082048416138,1.033453345298767,0.0,0.0,12.0,125,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-20.0,0.0,0.08162293246211771,150,0.7317055463790894,1.2099733352661133,0.0,0.0,16.0,126,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-15.0,1.0,0.021834540189839862,150,0.5035681128501892,1.2283414602279663,0.0,0.0,11.0,127,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-14.0,1.0,0.03046799643835206,150,0.09393011778593063,1.0459468364715576,0.0,0.0,14.0,128,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-20.0,1.0,0.02668050362479164,150,0.22489163279533386,1.2810288667678833,0.0,1.0,20.0,129,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,action_delay,0,0.0,-22.0,1.0,0.035197443422063664,150,0.1222502589225769,1.0598231554031372,0.0,0.0,22.0,130,v4_hx6,B4,sac_her_pickandplace_clean_2M
